Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-27 00:00:00-05:00,130.01279129367578,130.04247788894776,127.38046911290927,128.6768341064453,69007800,0.0,0.0
2022-12-28 00:00:00-05:00,128.32058464897267,129.66643238482206,124.56013395762797,124.72836303710938,85438400,0.0,0.0
2022-12-29 00:00:00-05:00,126.65804087243802,129.1221260077256,126.40075205750666,128.2611846923828,75703700,0.0,0.0
2022-12-30 00:00:00-05:00,127.073709556948,128.59767695809086,126.10390456985758,128.577880859375,77034200,0.0,0.0
2023-01-03 00:00:00-05:00,128.9242524939217,129.53779569151328,122.87783501765625,123.76847076416016,112117500,0.0,0.0
2023-01-04 00:00:00-05:00,125.5695120059353,127.3210966368,123.7783502811517,125.04502868652344,89113600,0.0,0.0
2023-01-05 00:00:00-05:00,125.80702957682153,126.44036886638472,123.46169761547034,123.71898651123047,80962700,0.0,0.0
2023-01-06 00:00:00-05:00,124.69866253070737,128.9341133916564,123.59031523952562,128.27108764648438,87754700,0.0,0.0
2023-01-09 00:00:00-05:00,129.1122704426922,132.02167786788954,128.53830437717716,128.79559326171875,70790800,0.0,0.0
2023-01-10 00:00:00-05:00,128.90442726046035,129.89402063291897,126.78669804739879,129.36953735351562,63896200,0.0,0.0
2023-01-11 00:00:00-05:00,129.8841504007418,132.12062633545213,129.1023781585197,132.10084533691406,69458900,0.0,0.0
2023-01-12 00:00:00-05:00,132.48679292847487,132.862828219757,130.0721821844543,132.0216827392578,71379600,0.0,0.0
2023-01-13 00:00:00-05:00,130.656019148829,133.5159435530184,130.28987441230564,133.35760498046875,57809700,0.0,0.0
2023-01-17 00:00:00-05:00,133.42686517456323,135.86125621327707,132.7341528911892,134.5253143310547,63646600,0.0,0.0
2023-01-18 00:00:00-05:00,135.39619418728472,137.16755996413974,133.62481331043077,133.80294799804688,69672800,0.0,0.0
2023-01-19 00:00:00-05:00,132.68470123913258,134.8321173698302,132.37792966331844,133.86231994628906,58280400,0.0,0.0
2023-01-20 00:00:00-05:00,133.8721983331851,136.583689774084,132.8232317107928,136.43524169921875,80223600,0.0,0.0
2023-01-23 00:00:00-05:00,136.68266543769153,141.82856432193728,136.46495363412728,139.6415557861328,81760300,0.0,0.0
2023-01-24 00:00:00-05:00,138.8498692883404,141.67021696013663,138.83997878878998,141.04676818847656,66435100,0.0,0.0
2023-01-25 00:00:00-05:00,139.4238514776049,140.94781908447868,137.36549483325516,140.38375854492188,65799300,0.0,0.0
2023-01-26 00:00:00-05:00,141.6800962423563,142.748859009156,140.42330829899026,142.46188354492188,54105100,0.0,0.0
2023-01-27 00:00:00-05:00,141.67019877088234,145.69783617068458,141.5910294846458,144.41136169433594,70555800,0.0,0.0
2023-01-30 00:00:00-05:00,143.4514967213056,144.03535332871843,141.36345359479515,141.5118865966797,64015300,0.0,0.0
2023-01-31 00:00:00-05:00,141.21497178644756,142.83790431967665,140.7993443803763,142.78842163085938,65874500,0.0,0.0
2023-02-01 00:00:00-05:00,142.47178209857688,145.08430842068046,139.8493652771468,143.9165802001953,77663600,0.0,0.0
2023-02-02 00:00:00-05:00,147.35045560866243,149.6067274198631,146.62805663314577,149.25048828125,118339000,0.0,0.0
2023-02-03 00:00:00-05:00,146.48951084456712,155.74221524092275,146.29159518314714,152.89218139648438,154357300,0.0,0.0
2023-02-06 00:00:00-05:00,150.98230158746472,151.5067849832526,149.21092060169065,150.15103149414062,69858300,0.0,0.0
2023-02-07 00:00:00-05:00,149.07238437886454,153.6146155336174,149.07238437886454,153.0406494140625,83322600,0.0,0.0
2023-02-08 00:00:00-05:00,152.2786602948261,152.97137275977542,149.5968551305232,150.33905029296875,64120100,0.0,0.0
2023-02-09 00:00:00-05:00,152.17969335931676,152.7239728262669,148.8546584612201,149.2999725341797,56007100,0.0,0.0
2023-02-10 00:00:00-05:00,148.13047201337668,149.99373802352738,147.89260151029114,149.6666717529297,57450700,0.23,0.0
2023-02-13 00:00:00-05:00,149.6072179924685,152.88777139634084,149.5774860679603,152.48143005371094,62199000,0.0,0.0
2023-02-14 00:00:00-05:00,150.7668093216158,152.402140794644,149.5180231156205,151.8372039794922,61707600,0.0,0.0
2023-02-15 00:00:00-05:00,151.74801937795763,154.11675866505783,151.52006956422687,153.94827270507812,65573800,0.0,0.0
2023-02-16 00:00:00-05:00,152.1444488830226,154.939370878608,151.98588365390484,152.34268188476562,68167900,0.0,0.0
2023-02-17 00:00:00-05:00,150.99479052920876,151.6390024643119,149.50813364230373,151.19300842285156,59144100,0.0,0.0
2023-02-21 00:00:00-05:00,148.8638959311259,149.95411695272674,147.08982549385345,147.15919494628906,58867200,0.0,0.0
2023-02-22 00:00:00-05:00,147.54572027637772,148.61611493809133,145.8509400709552,147.5853729248047,51011300,0.0,0.0
2023-02-23 00:00:00-05:00,148.75487896664254,149.00265510528632,145.93024005993672,148.07101440429688,48394200,0.0,0.0
2023-02-24 00:00:00-05:00,145.80137346736828,145.88066363662452,144.42373891303,145.40493774414062,55469600,0.0,0.0
2023-02-27 00:00:00-05:00,146.39603304549414,147.84303695578296,146.13833623071892,146.60415649414062,44998500,0.0,0.0
2023-02-28 00:00:00-05:00,145.74191090318052,147.7538517062128,145.5238667165713,146.0987091064453,50547000,0.0,0.0
2023-03-01 00:00:00-05:00,145.5238472837952,145.9202829575713,143.72003018509525,144.01736450195312,55479000,0.0,0.0
2023-03-02 00:00:00-05:00,143.09568697761205,145.40496251022117,142.61994588104417,144.61207580566406,52238100,0.0,0.0
2023-03-03 00:00:00-05:00,146.72308538697828,149.76578308488604,146.01940974788184,149.68649291992188,70732300,0.0,0.0
2023-03-06 00:00:00-05:00,152.421971492151,154.90965374485327,152.09492027876624,152.4616241455078,87558000,0.0,0.0
2023-03-07 00:00:00-05:00,152.33272903931797,152.6597952755617,149.78559883301008,150.2514190673828,56182000,0.0,0.0
2023-03-08 00:00:00-05:00,151.45068324166047,152.10481587149795,150.47940502111874,151.51014709472656,47204800,0.0,0.0
2023-03-09 00:00:00-05:00,152.19397778472012,153.16525578913198,148.89359856645896,149.25039672851562,53833600,0.0,0.0
2023-03-10 00:00:00-05:00,148.8738114378205,149.59731347786158,146.29693372600934,147.17901611328125,68572400,0.0,0.0
2023-03-13 00:00:00-04:00,146.49515855764437,151.77774753166398,146.38613645412596,149.13150024414062,84457100,0.0,0.0
2023-03-14 00:00:00-04:00,149.9342758651321,152.03541240200406,148.76477990534212,151.2326202392578,73695900,0.0,0.0
2023-03-15 00:00:00-04:00,149.84508307563596,151.8867558074207,148.5863761992532,151.6290740966797,77167900,0.0,0.0
2023-03-16 00:00:00-04:00,150.80644547979264,155.06819732114948,150.2910669698244,154.463623046875,76161100,0.0,0.0
2023-03-17 00:00:00-04:00,154.69157989251337,155.34571244010942,152.90758890954837,153.62118530273438,98944600,0.0,0.0
2023-03-20 00:00:00-04:00,153.69057212608058,156.41610932466375,152.77874273681294,155.9998321533203,73641400,0.0,0.0
2023-03-21 00:00:00-04:00,155.9205571770909,157.98204109629864,155.14748180357108,157.8631134033203,73938300,0.0,0.0
2023-03-22 00:00:00-04:00,157.88295021864405,160.6976833752444,156.40619906612653,156.426025390625,75701800,0.0,0.0
2023-03-23 00:00:00-04:00,157.41711872342182,160.11292398786247,156.2773395529773,157.51622009277344,67622100,0.0,0.0
2023-03-24 00:00:00-04:00,157.44684365525544,158.9136739147859,156.44583366784832,158.82447814941406,59196500,0.0,0.0
2023-03-27 00:00:00-04:00,158.5172308555622,159.33984927406593,156.4656376088627,156.8719940185547,52390300,0.0,0.0
2023-03-28 00:00:00-04:00,156.56476504075383,157.0801435690118,154.59246181824673,156.2476043701172,45992200,0.0,0.0
2023-03-29 00:00:00-04:00,157.95231889750627,159.6173823169816,157.9325076961592,159.33987426757812,51305700,0.0,0.0
2023-03-30 00:00:00-04:00,160.09309198521143,161.0247325377752,159.83541028637475,160.91571044921875,49501700,0.0,0.0
2023-03-31 00:00:00-04:00,160.99499717395898,163.53222195551984,160.46971306479455,163.43310546875,68749800,0.0,0.0
2023-04-03 00:00:00-04:00,162.80874098907415,164.81076119711048,162.759182739299,164.69183349609375,56976200,0.0,0.0
2023-04-04 00:00:00-04:00,165.11801932417455,165.35587473056947,163.64126814290196,164.15664672851562,46278300,0.0,0.0
2023-04-05 00:00:00-04:00,163.27453103673446,163.5817709560874,160.36068191775178,162.30323791503906,51511700,0.0,0.0
2023-04-06 00:00:00-04:00,160.98507780038798,163.49258580459212,160.55891017442244,163.19525146484375,45390100,0.0,0.0
2023-04-10 00:00:00-04:00,159.98406404089835,160.58863830566406,158.65598782749578,160.58863830566406,47716900,0.0,0.0
2023-04-11 00:00:00-04:00,160.90582871476735,160.91573431590425,159.08218486088444,159.36961364746094,47644200,0.0,0.0
2023-04-12 00:00:00-04:00,159.7858591607215,160.6183832614872,158.35866634623534,158.6758270263672,50133100,0.0,0.0
2023-04-13 00:00:00-04:00,160.1922314364538,164.32513554824666,159.98409282917345,164.08726501464844,68445600,0.0,0.0
2023-04-14 00:00:00-04:00,163.1258766656828,164.84049824090104,162.36273713306923,163.74037170410156,49386500,0.0,0.0
2023-04-17 00:00:00-04:00,163.6214388455325,163.91877322117935,162.57087049156098,163.76019287109375,41516200,0.0,0.0
2023-04-18 00:00:00-04:00,164.6224624365103,165.9208069034402,164.17645331594588,164.98916625976562,49923000,0.0,0.0
2023-04-19 00:00:00-04:00,164.32511680785814,166.6641238574634,164.06741997841854,166.1388397216797,47720200,0.0,0.0
2023-04-20 00:00:00-04:00,164.61252546197005,166.37669007657564,164.08724134206236,165.16754150390625,52456400,0.0,0.0
2023-04-21 00:00:00-04:00,163.58179491237593,164.9693351136413,163.0267788318698,163.55206298828125,58337300,0.0,0.0
2023-04-24 00:00:00-04:00,163.5322324264354,164.12690113902568,162.43210589428088,163.8592987060547,41949600,0.0,0.0
2023-04-25 00:00:00-04:00,163.72052242508104,164.8305544063719,162.27350348685414,162.3131561279297,48714100,0.0,0.0
2023-04-26 00:00:00-04:00,161.60946791600787,163.80972071511513,161.35178623723965,162.30323791503906,45498800,0.0,0.0
2023-04-27 00:00:00-04:00,163.72055333888554,167.06057063521666,163.72055333888554,166.9119110107422,64902300,0.0,0.0
2023-04-28 00:00:00-04:00,166.99119168750394,168.3390943239458,166.3866173772678,168.17059326171875,55209200,0.0,0.0
2023-05-01 00:00:00-04:00,167.77416566961222,168.93375609993646,167.13985940542491,168.08140563964844,52472900,0.0,0.0
2023-05-02 00:00:00-04:00,168.57695592218053,168.8346527635164,166.0496364953305,167.04074096679688,48425700,0.0,0.0
2023-05-03 00:00:00-04:00,167.9921856226939,169.39955197066647,165.67300509672728,165.96041870117188,65136000,0.0,0.0
2023-05-04 00:00:00-04:00,163.42319767016005,165.5540659995638,162.84835532534615,164.315185546875,81235400,0.0,0.0
2023-05-05 00:00:00-04:00,169.45902904213452,172.74950296676494,169.24098486047572,172.0260009765625,113316400,0.0,0.0
2023-05-08 00:00:00-04:00,170.94568850577377,172.30351186374347,170.57898470464832,171.9566192626953,55962800,0.0,0.0
2023-05-09 00:00:00-04:00,171.51064754209378,171.99627909889776,170.07354895127378,170.24203491210938,45326900,0.0,0.0
